CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
50993714,"[[(E)-4-(5-bromo-2,4-dioxopyrimidin-1-yl)but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate",CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=C(C(=O)NC1=O)Br)OCOC(=O)C(C)(C)C,C20H30BrN2O9P,553.3,1,9,"['CHEMBL1650765', 'N1-[(E)-4-bis(Pivaloyloxymethyl)phosphinyl-2-butenyl]-5-bromo-uracil', '[[(E)-4-(5-bromo-2,4-dioxo-pyrimidin-1-yl)but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate']"
60145346,"ethyl 2-[3-[(7-chloroquinolin-4-yl)amino]propylamino]-4,6-dimethylpyrimidine-5-carboxylate",CCOC(=O)C1=C(N=C(N=C1C)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C,C21H24ClN5O2,413.9,2,7,"['CHEMBL2023604', 'ethyl 2-[3-[(7-chloro-4-quinolyl)amino]propylamino]-4,6-dimethyl-pyrimidine-5-carboxylate']"
60145026,ethyl 2-[2-[(7-chloroquinolin-4-yl)amino]ethylamino]-4-methyl-6-phenylpyrimidine-5-carboxylate,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2)NCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,C25H24ClN5O2,461.9,2,7,"['CHEMBL2023440', 'ethyl 2-[2-[(7-chloro-4-quinolyl)amino]ethylamino]-4-methyl-6-phenyl-pyrimidine-5-carboxylate']"
60145028,ethyl 2-[4-[(7-chloroquinolin-4-yl)amino]butylamino]-4-methyl-6-phenylpyrimidine-5-carboxylate,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,C27H28ClN5O2,490.0,2,7,"['CHEMBL2023442', 'ethyl 2-[4-[(7-chloro-4-quinolyl)amino]butylamino]-4-methyl-6-phenyl-pyrimidine-5-carboxylate']"
60145500,propan-2-yl 2-[2-[(7-chloroquinolin-4-yl)amino]ethylamino]-4-methyl-6-(2-nitrophenyl)pyrimidine-5-carboxylate,CC1=C(C(=NC(=N1)NCCNC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=CC=C4[N+](=O)[O-])C(=O)OC(C)C,C26H25ClN6O4,521.0,2,9,"['CHEMBL2023608', 'isopropyl 2-[2-[(7-chloro-4-quinolyl)amino]ethylamino]-4-methyl-6-(2-nitrophenyl)pyrimidine-5-carboxylate']"
60145027,ethyl 2-[3-[(7-chloroquinolin-4-yl)amino]propylamino]-4-methyl-6-phenylpyrimidine-5-carboxylate,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,C26H26ClN5O2,476.0,2,7,"['CHEMBL2023441', 'ethyl 2-[3-[(7-chloro-4-quinolyl)amino]propylamino]-4-methyl-6-phenyl-pyrimidine-5-carboxylate']"
60145347,"ethyl 2-[4-[(7-chloroquinolin-4-yl)amino]butylamino]-4,6-dimethylpyrimidine-5-carboxylate",CCOC(=O)C1=C(N=C(N=C1C)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C,C22H26ClN5O2,427.9,2,7,"['CHEMBL2023605', 'ethyl 2-[4-[(7-chloro-4-quinolyl)amino]butylamino]-4,6-dimethyl-pyrimidine-5-carboxylate']"
60167321,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(4-pyridin-2-ylbuta-1,3-diynyl)pyrimidine-2,4-dione",C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CC#CC3=CC=CC=N3)CO)O,C18H15N3O5,353.3,3,6,"['CHEMBL2035159', '1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-5-[4-(2-pyridyl)buta-1,3-diynyl]pyrimidine-2,4-dione']"
60167324,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-[4-(4-nitrophenyl)buta-1,3-diynyl]pyrimidine-2,4-dione",C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CC#CC3=CC=C(C=C3)[N+](=O)[O-])CO)O,C19H15N3O7,397.3,3,7,"['CHEMBL2035162', '1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-5-[4-(4-nitrophenyl)buta-1,3-diynyl]pyrimidine-2,4-dione']"
60167326,"5-[4-(4-fluoro-3-methylphenyl)buta-1,3-diynyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",CC1=C(C=CC(=C1)C#CC#CC2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O)F,C20H17FN2O5,384.4,3,6,"['CHEMBL2035164', '5-[4-(4-fluoro-3-methyl-phenyl)buta-1,3-diynyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidine-2,4-dione']"
60167177,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(4-phenylbuta-1,3-diynyl)pyrimidine-2,4-dione",C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CC#CC3=CC=CC=C3)CO)O,C19H16N2O5,352.3,3,5,"['CHEMBL2035155', '1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-5-(4-phenylbuta-1,3-diynyl)pyrimidine-2,4-dione']"
60167177,"1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-(4-phenylbuta-1,3-diynyl)pyrimidine-2,4-dione",C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CC#CC3=CC=CC=C3)CO)O,C19H16N2O5,352.3,3,5,"['CHEMBL2035155', '1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-5-(4-phenylbuta-1,3-diynyl)pyrimidine-2,4-dione']"
71458272,"[[(E)-4-[2-amino-6-(cyclohexylamino)purin-9-yl]but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate",CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C(N=C(N=C21)N)NC3CCCCC3)OCOC(=O)C(C)(C)C,C27H43N6O7P,594.6,2,12,"['CHEMBL2147387', '[[(E)-4-[2-amino-6-(cyclohexylamino)purin-9-yl]but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate']"
56945093,"[2,2-dimethylpropanoyloxymethoxy-[(E)-4-[6-(4-propan-2-ylanilino)purin-9-yl]but-2-enyl]phosphoryl]oxymethyl 2,2-dimethylpropanoate",CC(C)C1=CC=C(C=C1)NC2=C3C(=NC=N2)N(C=N3)C/C=C/CP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,C30H42N5O7P,615.7,1,11,"['CHEMBL2147386', '[2,2-dimethylpropanoyloxymethoxy-[(E)-4-[6-(4-isopropylanilino)purin-9-yl]but-2-enyl]phosphoryl]oxymethyl 2,2-dimethylpropanoate']"
71456420,"[[(E)-4-(6-chloropurin-9-yl)but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate",CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C1N=CN=C2Cl)OCOC(=O)C(C)(C)C,C21H30ClN4O7P,516.9,0,10,"['SCHEMBL9891103', 'CHEMBL2147400', '[[(E)-4-(6-chloropurin-9-yl)but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate']"
136238815,"[2,2-dimethylpropanoyloxymethoxy-[(E)-4-(6-oxo-1H-purin-9-yl)but-2-enyl]phosphoryl]oxymethyl 2,2-dimethylpropanoate",CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C1N=CNC2=O)OCOC(=O)C(C)(C)C,C21H31N4O8P,498.5,1,10,"['SCHEMBL9891107', 'CHEMBL2147398']"
71460122,"[[(E)-4-[6-(cyclohexylamino)purin-9-yl]but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate",CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C(N=CN=C21)NC3CCCCC3)OCOC(=O)C(C)(C)C,C27H42N5O7P,579.6,1,11,"['CHEMBL2147388', '[[(E)-4-[6-(cyclohexylamino)purin-9-yl]but-2-enyl]-(2,2-dimethylpropanoyloxymethoxy)phosphoryl]oxymethyl 2,2-dimethylpropanoate']"
71601409,"methyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C19H22F2NO8P,461.3,3,11,['CHEMBL2386979']
71601408,"2,2-dimethylpropyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C23H30F2NO8P,517.5,3,11,['CHEMBL2386978']
73356521,"methyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]-3-methylbutanoate",CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C17H24F2NO8P,439.3,3,11,['CHEMBL2386985']
71601407,"methyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]-3-methylbutanoate",CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C21H26F2NO8P,489.4,3,11,['CHEMBL2386977']
71601410,"cyclohexyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC4=CC=CC=C43,C24H30F2NO8P,529.5,3,11,['CHEMBL2386980']
71601270,"methyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C15H20F2NO8P,411.29,3,11,['CHEMBL2386974']
73356520,"cyclohexyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC=C3,C20H28F2NO8P,479.4,3,11,['CHEMBL2386984']
73350479,"methyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C19H22F2NO8P,461.3,3,11,['CHEMBL2386988']
73351995,"methyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]-3-methylbutanoate",CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C21H26F2NO8P,489.4,3,11,['CHEMBL2386986']
73350478,"2,2-dimethylpropyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C23H30F2NO8P,517.5,3,11,['CHEMBL2386987']
73356519,"2,2-dimethylpropyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C19H28F2NO8P,467.4,3,11,['CHEMBL2386982']
71601269,"2,2-dimethylpropyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C19H28F2NO8P,467.4,3,11,['CHEMBL2386973']
71601272,"methyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]-3-methylbutanoate",CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C17H24F2NO8P,439.3,3,11,['CHEMBL2386976']
73351994,"methyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C15H20F2NO8P,411.29,3,11,['CHEMBL2386983']
73351993,"cyclohexyl (2S)-2-[[[(2S,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC4=CC=CC=C43,C24H30F2NO8P,529.5,3,11,['CHEMBL2386890']
71601271,"cyclohexyl (2S)-2-[[[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC=C3,C20H28F2NO8P,479.4,3,11,['CHEMBL2386975']
72204308,ethyl 2-[4-[(7-chloroquinolin-4-yl)amino]butylamino]-4-methylpyrimidine-5-carboxylate,CCOC(=O)C1=CN=C(N=C1C)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,C21H24ClN5O2,413.9,2,7,"['CHEMBL2418404', 'ethyl 2-[4-[(7-chloro-4-quinolyl)amino]butylamino]-4-methyl-pyrimidine-5-carboxylate']"
136244490,2-amino-5-bromo-4-butyl-1H-pyrimidin-6-one,CCCCC1=C(C(=O)NC(=N1)N)Br,C8H12BrN3O,246.10,2,2,['CHEMBL2420189']
77843996,"benzyl (2S)-2-[[[(2R,3S,5R)-3-hydroxy-5-[5-[3-(octanoylamino)prop-1-ynyl]-2,4-dioxopyrimidin-1-yl]oxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate",CCCCCCCC(=O)NCC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@@H](C)C(=O)OCC3=CC=CC=C3)OC4=CC=CC=C4)O,C36H45N4O10P,724.7,4,11,"['CHEMBL3264455', 'benzyl (2S)-2-[[[(2R,3S,5R)-3-hydroxy-5-[5-[3-(octanoylamino)prop-1-ynyl]-2,4-dioxo-pyrimidin-1-yl]tetrahydrofuran-2-yl]methoxy-phenoxy-phosphoryl]amino]propanoate']"
86578942,"benzyl (2S)-2-[[[(2R,3S,5R)-3-hydroxy-5-[5-[3-(octanoylamino)prop-1-ynyl]-2,4-dioxopyrimidin-1-yl]oxolan-2-yl]methoxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",CCCCCCCC(=O)NCC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@@H](C)C(=O)OCC3=CC=CC=C3)OC4=CC=CC5=CC=CC=C54)O,C40H47N4O10P,774.8,4,11,"['CHEMBL3264451', 'benzyl (2S)-2-[[[(2R,3S,5R)-3-hydroxy-5-[5-[3-(octanoylamino)prop-1-ynyl]-2,4-dioxo-pyrimidin-1-yl]tetrahydrofuran-2-yl]methoxy-(1-naphthyloxy)phosphoryl]amino]propanoate']"
86578941,"2-methylpropyl (2S)-2-[[[(2R,3S,5R)-3-hydroxy-5-[5-[3-(octanoylamino)prop-1-ynyl]-2,4-dioxopyrimidin-1-yl]oxolan-2-yl]methoxy-naphthalen-1-yloxyphosphoryl]amino]propanoate",CCCCCCCC(=O)NCC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@@H](C)C(=O)OCC(C)C)OC3=CC=CC4=CC=CC=C43)O,C37H49N4O10P,740.8,4,11,"['CHEMBL3264450', 'isobutyl (2S)-2-[[[(2R,3S,5R)-3-hydroxy-5-[5-[3-(octanoylamino)prop-1-ynyl]-2,4-dioxo-pyrimidin-1-yl]tetrahydrofuran-2-yl]methoxy-(1-naphthyloxy)phosphoryl]amino]propanoate']"
122180139,"(3R,5R)-3-diethoxyphosphoryl-N-[2-[2-(dimethylamino)ethyl]-1,3-dioxobenzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCOP(=O)([C@@H]1C[C@@H](ON1C)C(=O)NC2=CC3=C4C(=C2)C=CC=C4C(=O)N(C3=O)CCN(C)C)OCC,C25H33N4O7P,532.5,1,9,['CHEMBL3586160']
122180144,"(3R,5S)-3-diethoxyphosphoryl-N-[1,3-dioxo-2-(2-pyrrolidin-1-ylethyl)benzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCOP(=O)([C@@H]1C[C@H](ON1C)C(=O)NC2=CC3=C4C(=C2)C=CC=C4C(=O)N(C3=O)CCN5CCCC5)OCC,C27H35N4O7P,558.6,1,9,['CHEMBL3586165']
122180142,"(3R,5S)-3-diethoxyphosphoryl-N-[2-[2-(diethylamino)ethyl]-1,3-dioxobenzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCN(CC)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,C27H37N4O7P,560.6,1,9,['CHEMBL3586163']
122180143,"(3R,5R)-3-diethoxyphosphoryl-N-[1,3-dioxo-2-(2-pyrrolidin-1-ylethyl)benzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCOP(=O)([C@@H]1C[C@@H](ON1C)C(=O)NC2=CC3=C4C(=C2)C=CC=C4C(=O)N(C3=O)CCN5CCCC5)OCC,C27H35N4O7P,558.6,1,9,['CHEMBL3586164']
122180133,"(3R,5R)-3-diethoxyphosphoryl-N-(1,3-dioxo-2-propylbenzo[de]isoquinolin-5-yl)-2-methyl-1,2-oxazolidine-5-carboxamide",CCCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,C24H30N3O7P,503.5,1,8,['CHEMBL3586154']
122180144,"(3R,5S)-3-diethoxyphosphoryl-N-[1,3-dioxo-2-(2-pyrrolidin-1-ylethyl)benzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCOP(=O)([C@@H]1C[C@H](ON1C)C(=O)NC2=CC3=C4C(=C2)C=CC=C4C(=O)N(C3=O)CCN5CCCC5)OCC,C27H35N4O7P,558.6,1,9,['CHEMBL3586165']
122180141,"(3R,5R)-3-diethoxyphosphoryl-N-[2-[2-(diethylamino)ethyl]-1,3-dioxobenzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCN(CC)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,C27H37N4O7P,560.6,1,9,['CHEMBL3586162']
122180135,"(3R,5R)-N-(2-butyl-1,3-dioxobenzo[de]isoquinolin-5-yl)-3-diethoxyphosphoryl-2-methyl-1,2-oxazolidine-5-carboxamide",CCCCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,C25H32N3O7P,517.5,1,8,['CHEMBL3586156']
122180142,"(3R,5S)-3-diethoxyphosphoryl-N-[2-[2-(diethylamino)ethyl]-1,3-dioxobenzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCN(CC)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,C27H37N4O7P,560.6,1,9,['CHEMBL3586163']
122180143,"(3R,5R)-3-diethoxyphosphoryl-N-[1,3-dioxo-2-(2-pyrrolidin-1-ylethyl)benzo[de]isoquinolin-5-yl]-2-methyl-1,2-oxazolidine-5-carboxamide",CCOP(=O)([C@@H]1C[C@@H](ON1C)C(=O)NC2=CC3=C4C(=C2)C=CC=C4C(=O)N(C3=O)CCN5CCCC5)OCC,C27H35N4O7P,558.6,1,9,['CHEMBL3586164']
122192831,"2-[2,6-dioxo-3-[5-(4-phenylphenoxy)pentyl]pyrimidin-1-yl]-N-(4-phenoxyphenyl)acetamide",C1=CC=C(C=C1)C2=CC=C(C=C2)OCCCCCN3C=CC(=O)N(C3=O)CC(=O)NC4=CC=C(C=C4)OC5=CC=CC=C5,C35H33N3O5,575.7,1,5,['CHEMBL3623858']
145956822,"5-acetyl-6-methyl-4-[4-[[1-[(4-nitrophenyl)methyl]triazol-4-yl]methoxy]phenyl]-1,3-bis[[1-[(4-nitrophenyl)methyl]triazol-4-yl]methyl]-4H-pyrimidin-2-one",CC1=C(C(N(C(=O)N1CC2=CN(N=N2)CC3=CC=C(C=C3)[N+](=O)[O-])CC4=CN(N=N4)CC5=CC=C(C=C5)[N+](=O)[O-])C6=CC=C(C=C6)OCC7=CN(N=N7)CC8=CC=C(C=C8)[N+](=O)[O-])C(=O)C,C43H38N14O9,894.8,0,15,['CHEMBL4163766']
145972280,"benzyl (2S)-2-[[[(E)-4-(5-chloro-2,4-dioxopyrimidin-1-yl)but-2-enyl]-phenoxyphosphoryl]amino]propanoate",C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(C/C=C/CN2C=C(C(=O)NC2=O)Cl)OC3=CC=CC=C3,C24H25ClN3O6P,517.9,2,7,"['CHEMBL4214640', 'CHEBI:149934']"
137662067,"3-benzyl-1-[[(3R,5S)-3-diethoxyphosphoryl-2-methyl-1,2-oxazolidin-5-yl]methyl]quinazoline-2,4-dione",CCOP(=O)([C@@H]1C[C@H](ON1C)CN2C3=CC=CC=C3C(=O)N(C2=O)CC4=CC=CC=C4)OCC,C24H30N3O6P,487.5,0,7,['CHEMBL4098818']
137652428,"1-[(2-benzyl-3-diethoxyphosphoryl-1,2-oxazolidin-5-yl)methyl]-3-(2-fluorobenzoyl)quinazoline-2,4-dione",CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C(=O)C5=CC=CC=C5F)OCC,C30H31FN3O7P,595.6,0,9,['CHEMBL4079944']
137645402,"1-[[(3R,5S)-3-diethoxyphosphoryl-2-methyl-1,2-oxazolidin-5-yl]methyl]-3-[(4-fluorophenyl)methyl]quinazoline-2,4-dione",CCOP(=O)([C@@H]1C[C@H](ON1C)CN2C3=CC=CC=C3C(=O)N(C2=O)CC4=CC=C(C=C4)F)OCC,C24H29FN3O6P,505.5,0,8,['CHEMBL4084224']
137633957,"1-[[(3R,5S)-3-diethoxyphosphoryl-2-methyl-1,2-oxazolidin-5-yl]methyl]-3-[(2-fluorophenyl)methyl]quinazoline-2,4-dione",CCOP(=O)([C@@H]1C[C@H](ON1C)CN2C3=CC=CC=C3C(=O)N(C2=O)CC4=CC=CC=C4F)OCC,C24H29FN3O6P,505.5,0,8,['CHEMBL4066678']
137647904,"3-benzyl-1-[(2-benzyl-3-diethoxyphosphoryl-1,2-oxazolidin-5-yl)methyl]quinazoline-2,4-dione",CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)CC5=CC=CC=C5)OCC,C30H34N3O6P,563.6,0,7,['CHEMBL4082408']
137659862,"3-benzoyl-1-[[(3R,5S)-2-benzyl-3-diethoxyphosphoryl-1,2-oxazolidin-5-yl]methyl]quinazoline-2,4-dione",CCOP(=O)([C@@H]1C[C@H](ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)C(=O)C5=CC=CC=C5)OCC,C30H32N3O7P,577.6,0,8,['CHEMBL4101247']
137635923,"1-[[(3R,5S)-2-benzyl-3-diethoxyphosphoryl-1,2-oxazolidin-5-yl]methyl]-3-[(2-fluorophenyl)methyl]quinazoline-2,4-dione",CCOP(=O)([C@@H]1C[C@H](ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)CC5=CC=CC=C5F)OCC,C30H33FN3O6P,581.6,0,8,['CHEMBL4061447']
137646138,"1-[(2-benzyl-3-diethoxyphosphoryl-1,2-oxazolidin-5-yl)methyl]-3-[(3-fluorophenyl)methyl]quinazoline-2,4-dione",CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)CC5=CC(=CC=C5)F)OCC,C30H33FN3O6P,581.6,0,8,['CHEMBL4085623']
137646138,"1-[(2-benzyl-3-diethoxyphosphoryl-1,2-oxazolidin-5-yl)methyl]-3-[(3-fluorophenyl)methyl]quinazoline-2,4-dione",CCOP(=O)(C1CC(ON1CC2=CC=CC=C2)CN3C4=CC=CC=C4C(=O)N(C3=O)CC5=CC(=CC=C5)F)OCC,C30H33FN3O6P,581.6,0,8,['CHEMBL4085623']
137655062,"4-[4-[(7-chloroquinolin-4-yl)amino]butylamino]-6-(3,4-dimethoxyphenyl)-2-methylsulfanylpyrimidine-5-carbonitrile",COC1=C(C=C(C=C1)C2=C(C(=NC(=N2)SC)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C#N)OC,C27H27ClN6O2S,535.1,2,9,['CHEMBL4096132']
