baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
100709404,0.043,216467,242581926,90662953,NULL,15109620,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella-Zoster virus (YS),"6-(4-hexylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]thieno[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
204375507,0.044,553342,103208535,60613,NULL,21128666,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against VZV OKA expressing thymidine kinase infected in human HEL cells assessed as reduction of virus-induced cytopathogenicity after 5 days,Cidofovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698461,0.045,296672,103525547,16756528,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells assessed as reduction of virus plaque formation after 5 days,"6-(5-hexylpyridin-2-yl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100334219,0.05,217497,103202903,446727,NULL,10891113,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration to show 50% of activity was measured on varicella zoster virus(VZV) cell culture,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100699717,0.05,216135,242582679,513144,NULL,14643358,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Concentration required to give 50% inhibition of replication of VZV OKA in tissue culture,"6-[9-(4-chlorobutoxy)nonyl]-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100699720,0.05,216135,242582682,513142,NULL,14643358,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Concentration required to give 50% inhibition of replication of VZV OKA in tissue culture,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(9-isopentyloxynonyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
155763598,0.05,481587,103741383,491953,NULL,20403696,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,Antiviral activity against VZV Webster infected in HFF cells assessed as reduction in plaque formation,"N-(4-Chlorobenzyl)-2-(2-hydroxyethyl)-8-(4-morpholinylmethyl)-6-oxo-6H-pyrrolo[3,2,1-ij]quinoline-5-carboxamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,128878,10335,NULL,NULL
372127847,0.054,1684816,103233471,60750,NULL,33479570,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella zoster virus 07-1 infected in human HEL cells assessed as reduction in virus plaque formation measured on day 5 post-viral infection,Gemcitabine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
363899315,0.057,1457768,381846705,134382706,NULL,28682067,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella-Zoster virus 07-1 infected in HEL cells assessed as inhibition of plaque formation,dipentyl (2S)-2-[[[(1S)-1-[(6-aminopurin-9-yl)methyl]-2-fluoro-ethoxy]methyl-phenoxy-phosphoryl]amino]butanedioate,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345474,0.06,217671,103389895,493481,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, which is the concentration of compounds in uM required to reduce VZV YS plaque formation after 5 days in HEL cell cultures compared to untreated controls.","3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(p-tolyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100345675,0.06,217660,103389895,493481,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV OKA plaque formation after 5 days in HEL cell cultures compared to untreated controls.","3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(p-tolyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100656965,0.06,216462,242582549,492105,NULL,11212118,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Effective concentration required for reduction of plaque formation of Varicella-Zoster Virus, (YS strain)","3-(4-Hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-6-oct-7-enyl-3H-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100700436,0.06,218489,242582682,513142,NULL,14643358,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity evaluated against Varicella Zoster virus (YS),"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(9-isopentyloxynonyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100709401,0.06,216467,242581920,90662950,NULL,15109620,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella-Zoster virus (YS),"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-propylphenyl)thieno[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100812562,0.06,217645,103734857,6475209,NULL,8387600,Confirmatory,20230629,0,0,Active,NULL,ID50,=,ChEMBL,Antiviral activity against Varicella zoster virus (Ito strain),"5-(2-Bromoethenyl)-1-(tetrahydro-4,5-bis(hydroxymethyl)-3-furanyl)-2,4(1H,3H)-pyrimidinedione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101698471,0.06,296672,103525548,16756864,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(6-pent-1-ynylpyridin-3-yl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698747,0.06,296673,103525547,16756528,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV OKA in HEL cells assessed as reduction of virus plaque formation after 5 days,"6-(5-hexylpyridin-2-yl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101800613,0.06,247653,103449146,5272232,NULL,15261261,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,inhibitory concentration against Varicella zoster virus,2-fluoro-N-[4-[1-(4-fluorophenyl)ethylcarbamothioylamino]-2-(trifluoromethyl)phenyl]benzamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
373964296,0.06,1782705,469814808,11120681,NULL,33894564,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against wild type Varicella zoster virus infected in HEL cells assessed as reduction in viral plaque formation incubated for 2 hrs,"3-(2-Deoxy-beta-D-ribofuranosyl)-1,3-diaza-10H-phenoxazin-2(3H)-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100797359,0.061,216307,242582694,493479,NULL,10866384,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,The compound was tested for its effective concentration required to reduce virus plaque formation by using Varicella-Zoster virus OKA strain,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]-6-(9-iodononyl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
363648714,0.062,1410507,404697768,145980504,NULL,29670705,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella-Zoster virus 07-1 assessed as inhibition of plaque formation measured after 5 days post-infection,"dipentyl (2R)-2-[[5-[(6-aminopurin-9-yl)methyl]-2-oxo-1,4,2lambda5-dioxaphosphinan-2-yl]amino]butanedioate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101698459,0.066,296672,103389865,492115,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells assessed as reduction of virus plaque formation after 5 days,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100334218,0.07,217497,103290843,6474951,NULL,10891113,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration to show 50% of activity was measured on varicella zoster virus(VZV) cell culture,Dioxolane nucleoside,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345782,0.07,217670,103389982,493483,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV TS plaque formation after 5 days in HEL cell cultures compared to untreated controls.","6-(4-ethylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698660,0.07,296673,103525546,16756757,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV OKA in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(5-pentylpyridin-2-yl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101800861,0.07,247653,103449222,5272233,NULL,15261261,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,inhibitory concentration against Varicella zoster virus,"N-[2,6-dibromo-4-[1-(4-fluorophenyl)ethylcarbamothioylamino]phenyl]-2-fluoro-benzamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
204375567,0.07,553343,103208535,60613,NULL,21128666,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase-deficient VZV 07/1 infected in human HEL cells assessed as reduction of virus-induced cytopathogenicity after 5 days,Cidofovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
237833783,0.07,609573,134448541,53357717,NULL,21745746,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase-deficient Varicella-zoster virus YS/R assessed as reduction of virus induced cytopathicity by cell based assay,2-[2-(6-Aminopurin-9-yl)ethoxy]propylphosphonic acid,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
380613489,0.07,1869612,103202903,446727,NULL,35754374,Confirmatory,20230629,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against VZV TK+ infected in HEL cells assessed as reduction in virus plaque formation,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
204410601,0.073,588200,124962093,51353745,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus YS infected in HEL cells assessed as reduction in virus induced cytopathicity,"(3S)-3-amino-4-[(2S)-2-[[(2S)-1-[[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methoxy]-3-methyl-1-oxobutan-2-yl]carbamoyl]pyrrolidin-1-yl]-4-oxobutanoic acid",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
372128087,0.074,1684817,194168035,11169170,NULL,33479570,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase positive Varicella zoster virus OKA infected in human HEL cells assessed as reduction in virus plaque formation measured on day 5 post-viral infection,Acelarin,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
363899303,0.079,1457768,381883094,137291676,NULL,28682067,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella-Zoster virus 07-1 infected in HEL cells assessed as inhibition of plaque formation,dipentyl (2S)-2-[[[(1S)-1-[(2-amino-6-oxo-1H-purin-9-yl)methyl]-2-fluoro-ethoxy]methyl-phenoxy-phosphoryl]amino]butanedioate,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100366675,0.08,217507,242582656,10066295,NULL,11708924,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,In vitro antiviral activity against Varicella zoster virus,"1-beta-D-Arabinofuranosyl-5-(1-azido-2-chloroethyl)-2,4(1H,3H)-pyrimidinedione",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100708577,0.08,216465,242581926,90662953,NULL,15109620,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella-Zoster virus (OKA),"6-(4-hexylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]thieno[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
204410605,0.085,588200,124970049,51357704,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus YS infected in HEL cells assessed as reduction in virus induced cytopathicity,"[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methyl (2S)-2-[[(2S)-1-[(2S)-2,4-diamino-4-oxobutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
204409889,0.089,588201,124967385,25190991,NULL,21332170,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella zoster virus OKA infected in HEL cells assessed as reduction in virus induced cytopathicity,"[(2R,3S,5R)-3-hydroxy-5-[2-oxo-6-(4-pentylphenyl)furo[2,3-d]pyrimidin-3-yl]oxolan-2-yl]methyl (2S)-2-[[(2S)-1-[(2S)-2-amino-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoate",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
367490061,0.089,1661189,103202903,446727,NULL,32676147,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase positive Varicella zoster virus OKA infected in human HEL cells assessed as reduction in plaque formation measured after 5 days,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
372127849,0.089,1684816,194168035,11169170,NULL,33479570,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against thymidine kinase deficient Varicella zoster virus 07-1 infected in human HEL cells assessed as reduction in virus plaque formation measured on day 5 post-viral infection,Acelarin,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100345450,0.09,217659,103389982,493483,NULL,11150169,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,"Evaluated for the anti-VZV activity, the concentration of compounds in uM required to reduce VZV OKA Plaque formation after 5 days in HEL cell cultures compared to untreated controls.","6-(4-ethylphenyl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
100656753,0.09,216461,242582560,492106,NULL,11212118,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Effective concentration required for reduction of plaque formation of Varicella-Zoster Virus (OKA strain),"6-Dec-9-enyl-3-(4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100699931,0.09,216135,242582683,513143,NULL,14643358,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Concentration required to give 50% inhibition of replication of VZV OKA in tissue culture,"6-(9-Cyclopentylmethoxy-nonyl)-3-(4-hydroxy-5-hydroxymethyl-tetrahydro-furan-2-yl)-3H-furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
100708578,0.09,216465,242581920,90662950,NULL,15109620,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against Varicella-Zoster virus (OKA),"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(4-propylphenyl)thieno[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101495264,0.09,340472,103602313,10195634,NULL,18595689,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,Antiviral activity against VZV Webster by plaque reduction assay,"(R)-N-(4-chlorobenzyl)-2-(((2-hydroxy-2-(pyridin-2-yl)ethyl)(methyl)amino)methyl)-7-methyl-4-oxo-4,7-dihydrofuro[2,3-b]pyridine-5-carboxamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101698467,0.09,296672,103525549,16756529,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(6-pentylpyridin-3-yl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698468,0.09,296672,103525550,16756530,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV YS in HEL cells assessed as reduction of virus plaque formation after 5 days,"6-(6-hexylpyridin-3-yl)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101698750,0.09,296673,103525548,16756864,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV OKA in HEL cells assessed as reduction of virus plaque formation after 5 days,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-(6-pent-1-ynylpyridin-3-yl)furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
101800845,0.09,247653,103449293,5272234,NULL,15261261,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,inhibitory concentration against Varicella zoster virus,2-fluoro-N-[4-[1-(4-fluorophenyl)ethylcarbamothioylamino]-2-methoxy-phenyl]benzamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101800846,0.09,247653,103449030,10072152,NULL,15261261,Confirmatory,20220830,0,0,Active,NULL,IC50,=,ChEMBL,inhibitory concentration against Varicella zoster virus,N-[4-[1-(4-fluorophenyl)ethylcarbamothioylamino]phenyl]quinoline-2-carboxamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,NULL,10335,NULL,NULL
101698738,0.094,296673,103389865,492115,NULL,17622128,Confirmatory,20220830,0,0,Active,NULL,EC50,=,ChEMBL,Antiviral activity against TK+ VZV OKA in HEL cells assessed as reduction of virus plaque formation after 5 days,"6-decyl-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]furo[2,3-d]pyrimidin-2-one",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
