CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
138703887,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[(3-hydroxycyclobutyl)amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)O)C3=CC=C4N3N=CC(=C4)C#N)F)O,C23H25FN6O3,452.5,4,8,"['SCHEMBL21079876', 'SCHEMBL21161717', 'SCHEMBL21162084', 'BDBM407228', 'BDBM407508', 'US10336762, Compound 169', 'US10336762, Compound 450', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1s,3S)- 3-hydroxy-3-methylcyclo- butyl)amino)nicotinamide', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)-2- fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,3R)-3- hydroxycyclobutyl)amino) nicotinamide']"
138703879,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-(pyridazin-4-ylamino)pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=NC=C2)C3=CC=C4N3N=CC(=C4)C#N)F)O,C23H21FN8O2,460.5,3,9,"['SCHEMBL21079868', 'BDBM407242', 'US10336762, Compound 183', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-(2-fluoro- 3-hydroxy-3- methylbutyl)-4-(pyridazin-4- ylamino)nicotinamide']"
138703871,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[(4-hydroxy-1-bicyclo[2.2.2]octanyl)amino]-N-[2-(3-hydroxypyrrolidin-1-yl)-2-oxoethyl]pyridine-3-carboxamide",C1CN(CC1O)C(=O)CNC(=O)C2=CN=C(C=C2NC34CCC(CC3)(CC4)O)C5=CC=C6N5N=CC(=C6)C#N,C28H31N7O4,529.6,4,8,"['SCHEMBL21079859', 'BDBM407999', 'US10336762, Compound 944', '(S)-6-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-4-((4-hydroxy- bicyclo[2.2.2]octan- 1-yl)amino)-N-(2-(3- hydroxypyrrolidin- 1-yl)-2-oxoethyl) nicotinamide']"
138703708,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-(4-methoxyanilino)pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CC=C(C=C2)OC)C3=CC=C4N3N=CC(=C4)C#N)F)O,C26H25FN6O3,488.5,3,8,"['SCHEMBL21079691', 'BDBM407667', 'US10336762, Compound 609', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((4- methoxyphenyl)amino) nicotinamide']"
138703786,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[(1S,3R)-3-morpholin-4-ylcyclohexyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1N[C@H]2CCC[C@H](C2)N3CCOCC3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C29H36FN7O3,549.6,3,9,"['SCHEMBL21079772', 'BDBM407582', 'US10336762, Compound 524', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1S,3R)-3- morpholinocyclohexyl) amino)nicotinamide']"
138703731,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[(4-hydroxy-1-bicyclo[2.2.2]octanyl)amino]-N-[2-[(3R)-3-hydroxypyrrolidin-1-yl]-2-oxoethyl]pyridine-3-carboxamide",C1CN(C[C@@H]1O)C(=O)CNC(=O)C2=CN=C(C=C2NC34CCC(CC3)(CC4)O)C5=CC=C6N5N=CC(=C6)C#N,C28H31N7O4,529.6,4,8,"['SCHEMBL21079716', 'BDBM408008', 'US10336762, Compound 953', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-4-((4- hydroxybicyclo[2.2.2] octan-1-yl)amino)-N-(2- (3-hydroxypyrrolidin- 1-yl)-2-oxoethyl) nicotinamide']"
138703484,"N-(2-cyanoethyl)-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[(4-hydroxy-1-bicyclo[2.2.2]octanyl)amino]pyridine-3-carboxamide",C1CC2(CCC1(CC2)NC3=CC(=NC=C3C(=O)NCCC#N)C4=CC=C5N4N=CC(=C5)C#N)O,C25H25N7O2,455.5,3,7,"['SCHEMBL21079461', 'BDBM407410', 'US10336762, Compound 352', 'N-(2-cyanoethyl)-6-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-4- ((4-hydroxybicyclo[2.2.2] octan-1-yl)amino) nicotinamide']"
138703641,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[3-[(3,3,3-trifluoropropanoylamino)methyl]cyclobutyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)CNC(=O)CC(F)(F)F)C3=CC=C4N3N=CC(=C4)C#N)F)O,C27H29F4N7O3,575.6,4,11,"['SCHEMBL21079619', 'SCHEMBL21162141', 'WSEMUOZYVODDPP-QDOIMOTRSA-N', 'BDBM407713', 'US10336762, Compound 655', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,3R)- 3-((3,3,3-trifluoropropan- amido)methyl)cyclobutyl) amino)nicotinamide', '6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-((R)-2-fluoro-3-hydroxy-3-methylbutyl)-4-(((1r,3R)-3-((3,3,3-trifluoropropan-amido)methyl)cyclobutyl) amino)nicotinamide']"
138703718,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-(4-hydroxy-4-methylcyclohexyl)-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2CCC(CC2)(C)O)C3=CC=C4N3N=CC(=C4)C#N,C24H28N6O2,432.5,3,6,"['SCHEMBL21079701', 'SCHEMBL21079703', 'SCHEMBL21162063', 'BDBM407151', 'US10336762, Compound 90', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7- yl)-N-((1s,4s)-4-hydroxy-4- methylcyclohexyl)-4- (isopropylamino) nicotinamide']"
138703649,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[3-[(2,2,2-trifluoroethylamino)methyl]cyclobutyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)CNCC(F)(F)F)C3=CC=C4N3N=CC(=C4)C#N)F)O,C26H29F4N7O2,547.5,4,11,"['SCHEMBL21079627', 'SCHEMBL21161520', 'HONYTERFRKKHQZ-QDOIMOTRSA-N', 'BDBM407758', 'US10336762, Compound 700', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-((R)- 2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,3R)- 3-(((2,2,2-trifluoroethyl) amino)methyl)cyclobutyl) amino)nicotinamide', '6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-((R)-2-fluoro-3-hydroxy-3-methylbutyl)-4-(((1r,3R)-3-(((2,2,2-trifluoroethyl) amino)methyl)cyclobutyl) amino)nicotinamide']"
138703592,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2S)-1-(3,3-difluoroazetidin-1-yl)-1-oxopropan-2-yl]-4-[(4-hydroxy-1-bicyclo[2.2.2]octanyl)amino]pyridine-3-carboxamide",C[C@@H](C(=O)N1CC(C1)(F)F)NC(=O)C2=CN=C(C=C2NC34CCC(CC3)(CC4)O)C5=CC=C6N5N=CC(=C6)C#N,C28H29F2N7O3,549.6,3,9,"['SCHEMBL21079569', 'BMPCWBIKTRKFDP-LIOIGVJHSA-N', 'BDBM407997', 'US10336762, Compound 942', '(S)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(1- (3,3-difluoroazetidin-1- yl)-1-oxopropan-2-yl)-4- ((4-hydroxybicyclo[2.2.2] octan-1-yl)amino) nicotinamide', '(S)-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-(1-(3,3-difluoroazetidin-1-yl)-1-oxopropan-2-yl)-4-((4-hydroxybicyclo[2.2.2] octan-1-yl)amino) nicotinamide']"
138703548,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-(spiro[3.3]heptan-2-ylamino)pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC3(C2)CCC3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C26H29FN6O2,476.5,3,7,"['SCHEMBL21079524', 'BDBM407160', 'US10336762, Compound 99', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-(spiro[3.3] heptan-2- ylamino)nicotinamide']"
138703479,"4-[[(1S,3R)-3-aminocyclohexyl]amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1N[C@H]2CCC[C@H](C2)N)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H30FN7O2,479.5,4,8,"['SCHEMBL21079456', 'BDBM407591', 'US10336762, Compound 533', '4-(((1S,3R)-3- aminocyclohexyl)amino)- 6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)-2- fluoro-3-hydroxy-3- methylbutyl)nicotinamide']"
138703396,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[(2S)-1-(methylamino)-1-oxopropan-2-yl]amino]pyridine-3-carboxamide",C[C@@H](C(=O)NC)NC1=CC(=NC=C1C(=O)NC[C@H](C(C)(C)O)F)C2=CC=C3N2N=CC(=C3)C#N,C23H26FN7O3,467.5,4,8,"['SCHEMBL21079374', 'BDBM407169', 'US10336762, Compound 108', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)- 2-fluoro- 3-hydroxy-3- methylbutyl)-4-(((S)-1- (methylamino)- 1-oxopropan-2-yl)amino) nicotinamide']"
138703385,"4-[(6-carbamoylpyridin-3-yl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=C(C=C2)C(=O)N)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H23FN8O3,502.5,4,9,"['SCHEMBL21079363', 'BDBM407659', 'US10336762, Compound 601', '(R)-5-((2-(3-cyano- pyrrolo[1,2-b]pyridazin-7- yl)-5-((2-fluoro-3-hydroxy- 3-methylbutyl)carbamoyl) pyridin-4-yl)amino) picolinamide']"
138703728,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[3-(methanesulfonamidomethyl)cyclobutyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CC(C2)CNS(=O)(=O)C)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H30FN7O4S,543.6,4,10,"['SCHEMBL21079713', 'SCHEMBL21162152', 'BDBM407887', 'US10336762, Compound 831', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)-2- fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,3R)- 3-(methylsulfonamido- methyl)cyclobutyl) amino)nicotinamide']"
138703709,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[4-[(cyclopropanecarbonylamino)methyl]anilino]-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CC=C(C=C2)CNC(=O)C3CC3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C30H30FN7O3,555.6,4,8,"['SCHEMBL21079692', 'BDBM407261', 'US10336762, Compound 202', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-((4- (cyclopropane- carboxamidomethyl)phenyl) amino)-N-(2-fluoro-3- hydroxy-3- methylbutyl)nicotinamide']"
138703765,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-(cyclohexylamino)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CCCCC2)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H29FN6O2,464.5,3,7,"['SCHEMBL21079750', 'BDBM407125', 'US10336762, Compound 64', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4- (cyclohexylamino)-N- (2-fluoro- 3-hydroxy-3-methylbutyl) nicotinamide']"
138703446,"4-[(2-acetyl-2-azaspiro[3.3]heptan-6-yl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(=O)N1CC2(C1)CC(C2)NC3=CC(=NC=C3C(=O)NC[C@H](C(C)(C)O)F)C4=CC=C5N4N=CC(=C5)C#N,C27H30FN7O3,519.6,3,8,"['SCHEMBL21079423', 'BDBM407505', 'US10336762, Compound 447', '(R)-4-((2-acetyl-2- azaspiro[3.3]heptan- 6-yl)amino)-6-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-N-(2-fluoro-3- hydroxy-3-methylbutyl) nicotinamide']"
138703565,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-(4-pyrazol-1-ylanilino)pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CC=C(C=C2)N3C=CC=N3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C28H25FN8O2,524.5,3,8,"['SCHEMBL21079541', 'BDBM407825', 'US10336762, Compound 769', '(R)-4-((4-(1H-pyrazol-1- yl)phenyl)amino)-6-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)-N- (2-fluoro-3-hydroxy-3- methylbutyl)nicotinamide']"
138703555,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[1-(2-methoxyacetyl)piperidin-4-yl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CCN(CC2)C(=O)COC)C3=CC=C4N3N=CC(=C4)C#N)F)O,C27H32FN7O4,537.6,3,9,"['SCHEMBL21079531', 'BDBM407386', 'US10336762, Compound 328', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((1-(2- methoxyacetyl)piperidin-4- yl)amino)nicotinamide']"
138703518,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[4-(2-methoxyethylcarbamoyl)-1-bicyclo[2.2.2]octanyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC23CCC(CC2)(CC3)C(=O)NCCOC)C4=CC=C5N4N=CC(=C5)C#N)F)O,C31H38FN7O4,591.7,4,9,"['SCHEMBL21079495', 'BDBM407455', 'US10336762, Compound 397', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((4-((2- methoxyethyl)carbamoyl) bicyclo[2.2.2]octan-1- yl)amino)nicotinamide']"
135307941,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[1-[(3R)-pyrrolidin-3-yl]pyrazol-4-yl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN(N=C2)[C@@H]3CCNC3)C4=CC=C5N4N=CC(=C5)C#N)F)O,C26H28FN9O2,517.6,4,9,"['SCHEMBL20476167', 'BDBM407267', 'US10336762, Compound 208', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-((R)-2- fluoro-3-hydroxy-3- methylbutyl)-4-((1-((R)- pyrrolidin-3-yl)- 1H-pyrazol-4-yl)amino) nicotinamide']"
135307870,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[[5-(difluoromethyl)pyridin-3-yl]amino]-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=CC(=C2)C(F)F)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H22F3N7O2,509.5,3,10,"['SCHEMBL20476097', 'CIJWYWLLVBHLOS-JOCHJYFZSA-N', 'BDBM407285', 'US10336762, Compound 226', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-((5- (difluoromethyl)pyridin-3- yl)amino)-N-(2-fluoro-3- hydroxy-3- methylbutyl)nicotinamide', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-((5-(difluoromethyl)pyridin-3-yl)amino)-N-(2-fluoro-3-hydroxy-3-methylbutyl)nicotinamide']"
135307834,"[4-[[5-[[(2R)-3-acetyloxy-2-fluoro-3-methylbutyl]carbamoyl]-2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)pyridin-4-yl]amino]-1-bicyclo[2.2.2]octanyl] acetate",CC(=O)OC12CCC(CC1)(CC2)NC3=CC(=NC=C3C(=O)NC[C@H](C(C)(C)OC(=O)C)F)C4=CC=C5N4N=CC(=C5)C#N,C31H35FN6O5,590.6,2,10,"['SCHEMBL20476061', 'BDBM407475', 'US10336762, Compound 417', '(R)-4-((5-((3-acetoxy- 2-fluoro-3-methylbutyl) carbamoyl)-2-(3- cyanopyrrolo[1,2-b] pyridazin-7-yl)pyridin-4- yl)amino)bicyclo[2.2.2] octan-1-yl acetate']"
138703425,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-4-[[2-(dimethylamino)pyrimidin-5-yl]amino]-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=C(N=C2)N(C)C)C3=CC=C4N3N=CC(=C4)C#N)F)O,C25H26FN9O2,503.5,3,10,"['SCHEMBL21079402', 'BDBM407727', 'US10336762, Compound 669', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-4-((2- (dimethylamino)pyrimidin- 5-yl)amino)-N-(2-fluoro- 3-hydroxy-3-methylbutyl) nicotinamide']"
138703623,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[(6-methoxy-1,3-benzothiazol-2-yl)amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=NC3=C(S2)C=C(C=C3)OC)C4=CC=C5N4N=CC(=C5)C#N)F)O,C27H24FN7O3S,545.6,3,10,"['SCHEMBL21079601', 'BDBM407434', 'US10336762, Compound 376', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((6- methoxybenzo[d]thiazol-2- yl)amino)nicotinamide']"
138703394,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[2-(7-oxa-2-azaspiro[3.5]nonan-2-yl)pyrimidin-5-yl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=C(N=C2)N3CC4(C3)CCOCC4)C5=CC=C6N5N=CC(=C6)C#N)F)O,C30H32FN9O3,585.6,3,11,"['SCHEMBL21079372', 'BDBM407747', 'US10336762, Compound 689', '(R)-4-((2-(7-oxa-2- azaspiro[3.5]nonan- 2-yl)pyrimidin-5-yl)amino)- 6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N- (2-fluoro-3-hydroxy-3- methylbutyl)nicotinamide']"
138703381,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[(2-fluoropyridin-4-yl)amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CC(=NC=C2)F)C3=CC=C4N3N=CC(=C4)C#N)F)O,C24H21F2N7O2,477.5,3,9,"['SCHEMBL21079359', 'BDBM407649', 'US10336762, Compound 591', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3- methylbutyl)-4-((2-fluoro- pyridin-4-yl)amino) nicotinamide']"
135308055,"4-[(6-chloropyridin-3-yl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=C(C=C2)Cl)C3=CC=C4N3N=CC(=C4)C#N)F)O,C24H21ClFN7O2,493.9,3,8,"['SCHEMBL20476293', 'BDBM408020', 'US10336762, Compound 965', '(R)-4-((6-chloropyridin- 3-yl)amino)-6-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-N-(2-fluoro-3- hydroxy-3-methylbutyl) nicotinamide']"
135307999,"4-[(3-carbamoyl-1-bicyclo[1.1.1]pentanyl)amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC23CC(C2)(C3)C(=O)N)C4=CC=C5N4N=CC(=C5)C#N)F)O,C25H26FN7O3,491.5,4,8,"['SCHEMBL20476226', 'BDBM407431', 'US10336762, Compound 373', '(R)-4-((3-carbamoyl- bicyclo[1.1.1]pentan-1- yl)amino)-6-(3-cyano- pyrrolo[1,2-b]pyridazin- 7-yl)-N-(2-fluoro-3- hydroxy-3-methylbutyl) nicotinamide']"
135307928,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-(oxetan-3-yl)-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2COC2)C3=CC=C4N3N=CC(=C4)C#N,C20H20N6O2,376.4,2,6,"['SCHEMBL20476152', 'US10336762, Compound 7', 'BDBM407068', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4- (isopropyl- amino)-N-(oxetan-3- yl)nicotinamide']"
135307917,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-(oxan-4-yl)-4-(propan-2-ylamino)pyridine-3-carboxamide",CC(C)NC1=CC(=NC=C1C(=O)NC2CCOCC2)C3=CC=C4N3N=CC(=C4)C#N,C22H24N6O2,404.5,2,6,"['SCHEMBL20476141', 'US10336762, Compound 6', 'BDBM407067', '6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-4-(isopropyl- amino)-N-(tetrahydro- 2H-pyran-4-yl)nicotinamide']"
135307895,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-(pyridin-3-ylamino)pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2=CN=CC=C2)C3=CC=C4N3N=CC(=C4)C#N)F)O,C24H22FN7O2,459.5,3,8,"['SCHEMBL20476121', 'US10336762, Compound 4', 'BDBM407065', '(R)-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N- (2-fluoro-3-hydroxy-3- methylbutyl)-4-(pyridin-3- ylamino)nicotinamide']"
138703399,"6-[[2-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-5-[[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]carbamoyl]pyridin-4-yl]amino]-4-methylpyridine-3-carboxamide",CC1=CC(=NC=C1C(=O)N)NC2=CC(=NC=C2C(=O)NC[C@H](C(C)(C)O)F)C3=CC=C4N3N=CC(=C4)C#N,C26H25FN8O3,516.5,4,9,"['SCHEMBL21079377', 'BDBM407640', 'US10336762, Compound 582', '(R)-4-((5-carbamoyl-4- methylpyridin-2-yl)amino)- 6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-(2- fluoro-3-hydroxy-3-methyl- butyl)nicotinamide']"
138703405,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-methyl-4-[[4-(methylcarbamoyl)-1-bicyclo[2.2.1]heptanyl]amino]pyridine-3-carboxamide",CNC(=O)C1=CN=C(C=C1NC23CCC(C2)(CC3)C(=O)NC)C4=CC=C5N4N=CC(=C5)C#N,C24H25N7O2,443.5,3,6,"['SCHEMBL21079383', 'BDBM407526', 'US10336762, Compound 468', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-methyl- 4-((4-(methylcarbamoyl) bicyclo[2.2.1 ]heptan-1- yl)amino)nicotinamide']"
138703560,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[4-(5-methyl-1H-1,2,4-triazol-3-yl)anilino]pyridine-3-carboxamide",CC1=NC(=NN1)C2=CC=C(C=C2)NC3=CC(=NC=C3C(=O)NC[C@H](C(C)(C)O)F)C4=CC=C5N4N=CC(=C5)C#N,C28H26FN9O2,539.6,4,9,"['SCHEMBL21079536', 'BDBM407277', 'US10336762, Compound 218', '(R)-6-(3-cyanopyrrolo[1,2-b] pyridazin-7-yl)-N-(2-fluoro- 3-hydroxy-3- methylbutyl)-4-((4-(5-methyl- 4H-1,2,4- triazol-3-yl)phenyl)amino) nicotinamide']"
138703617,"6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-4-[[4-(2-oxo-1,3-oxazolidin-3-yl)cyclohexyl]amino]pyridine-3-carboxamide",CC(C)([C@@H](CNC(=O)C1=CN=C(C=C1NC2CCC(CC2)N3CCOC3=O)C4=CC=C5N4N=CC(=C5)C#N)F)O,C28H32FN7O4,549.6,3,9,"['SCHEMBL21079595', 'SCHEMBL21161492', 'BDBM407450', 'US10336762, Compound 392', '6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N- ((R)-2-fluoro-3-hydroxy-3- methylbutyl)-4-(((1r,4R)- 4-(2-oxooxazolidin-3- yl)cyclohexyl)amino) nicotinamide']"
