cid,Probability of not Antimicrobial,Probability of Antimicrobial
18638512,0.5999368,0.40006322
21121551,0.13550812,0.8644919
21139854,0.44741917,0.55258083
21145872,0.54768014,0.45231983
21828331,0.76984715,0.23015282
22646017,0.49788642,0.5021136
22723869,0.40502328,0.5949767
23149721,0.7995323,0.20046769
25724943,0.45684993,0.54315007
29982346,0.25866324,0.74133676
42552656,0.42715007,0.5728499
42553032,0.49508172,0.5049183
42553747,0.40926892,0.5907311
45039507,0.91592616,0.084073834
49784134,0.07125038,0.9287496
49784136,0.118383825,0.8816162
49784203,0.12105924,0.87894076
49784438,0.092226684,0.9077733
49791785,0.2945909,0.7054091
50987963,0.55726296,0.44273704
50989162,0.36602855,0.63397145
53724373,0.55986357,0.44013643
56671903,0.110446095,0.8895539
58108938,0.32048482,0.6795152
68413668,0.99117917,0.0088208215
71347840,0.7190192,0.28098086
71412030,0.5867968,0.41320318
71435310,0.26047975,0.73952025
90476898,0.46618855,0.53381145
90674669,0.52487916,0.47512084
92021611,0.17683142,0.8231686
92136273,0.722703,0.277297
92209277,0.60674226,0.39325777
92233609,0.53850484,0.46149513
92234638,0.37526155,0.62473845
92236137,0.6711929,0.32880715
92236279,0.44741917,0.55258083
92236337,0.08545411,0.9145459
92236341,0.6469302,0.35306975
92236380,0.13682467,0.86317533
92236455,0.75476086,0.24523911
92236670,0.28828627,0.71171373
92236674,0.21099228,0.7890077
92237069,0.61096144,0.38903856
92245604,0.4268704,0.5731296
92245606,0.4268704,0.5731296
92258444,0.110871136,0.88912886
92262645,0.20921856,0.79078144
92262962,0.30794847,0.69205153
92271256,0.07926285,0.92073715
92271314,0.662099,0.33790103
92279160,0.1996764,0.8003236
92970665,0.15889293,0.8411071
93476651,0.13385147,0.86614853
94725032,0.75839245,0.24160755
96326068,0.45684993,0.54315007
97305099,0.44013125,0.55986875
98519907,0.27338815,0.72661185
121008092,0.6447818,0.35521817
121010792,0.14206088,0.8579391
121228750,0.20310783,0.79689217
121228751,0.26827127,0.73172873
124795455,0.7574511,0.2425489
125496047,0.41555107,0.58444893
129389389,0.48534507,0.51465493
129437831,0.8107022,0.18929777
131843075,0.67106616,0.3289338
131858473,0.085752666,0.91424733
131858474,0.10676968,0.8932303
131858703,0.05583495,0.94416505
131876194,0.14229602,0.857704
131879863,0.16298926,0.83701074
131881061,0.0862478,0.9137522
131884619,0.32848978,0.6715102
131888287,0.37569398,0.624306
134067785,0.2349847,0.7650153
137221138,0.42985588,0.5701441
138375984,0.5543015,0.4456985
155885413,0.60674226,0.39325777
155886478,0.64086497,0.35913506
163320833,0.49452537,0.5054746
152488,0.4178053,0.5821947
270266,0.3240794,0.6759206
296237,0.25434393,0.7456561
301081,0.22738683,0.77261317
355033,0.42391783,0.57608217
452096,0.38142407,0.61857593
452765,0.28934383,0.71065617
452767,0.48940635,0.51059365
452771,0.28721792,0.7127821
452772,0.48320788,0.5167921
453994,0.13730472,0.8626953
453997,0.15149355,0.84850645
454001,0.57204044,0.42795956
454925,0.45964092,0.5403591
455217,0.83850527,0.1614947
455227,0.48173732,0.5182627
464376,0.2802655,0.7197345
464378,0.19535387,0.80464613
464381,0.16745478,0.8325452
472639,0.30711687,0.69288313
472640,0.349455,0.650545
482589,0.17716879,0.8228312
490264,0.32862806,0.67137194
490265,0.20588768,0.7941123
490435,0.57577336,0.4242266
492201,0.6146283,0.3853717
493443,0.4683565,0.5316435
512555,0.29257876,0.70742124
512591,0.12420136,0.87579864
512657,0.4698292,0.5301708
513477,0.27511162,0.7248884
1549371,0.7062632,0.29373682
3008126,0.4504193,0.5495807
3039710,0.071814656,0.92818534
3045029,0.33196104,0.66803896
7075697,0.2550825,0.7449175
9562214,0.13682467,0.86317533
9883997,0.6461092,0.3538908
10035668,0.9842673,0.015732732
10400774,0.54768014,0.45231983
10521659,0.45218807,0.5478119
10689555,0.5723076,0.42769244
11725011,0.46646088,0.5335391
12038994,0.3240794,0.6759206
14989468,0.70239794,0.2976021
15476622,0.7030698,0.29693016
16094546,0.33985043,0.6601496
16395540,0.78492606,0.21507391
21147181,0.4334507,0.5665493
21854256,0.159195,0.840805
25266884,0.41975003,0.58024997
45480523,0.37018347,0.62981653
49784137,0.10411996,0.89588004
53699964,0.5517081,0.44829187
54148415,0.44383353,0.55616647
54357487,0.42964786,0.57035214
66692811,0.29134578,0.7086542
71383199,0.5365691,0.46343088
71412031,0.5540093,0.44599065
71412032,0.63634074,0.3636593
71429365,0.66153747,0.33846253
71444956,0.7780807,0.2219193
134229909,0.1595096,0.8404904
134229912,0.14606148,0.8539385
134229959,0.09841418,0.9015858
452612,0.51403224,0.48596776
6360979,0.5194699,0.48053008
14775452,0.5032567,0.49674332
49866464,0.6471156,0.35288444
2868392,0.55726296,0.44273704
10782439,0.33398086,0.66601914
10990861,0.28634763,0.7136524
11723585,0.26525557,0.7347444
12777828,0.28578293,0.71421707
23531406,0.6530437,0.3469563
25157838,0.22500998,0.77499
44572473,0.7136806,0.2863194
53744408,0.4563356,0.5436644
70580535,0.6219902,0.37800983
86592813,0.19795424,0.80204576
90673794,0.36354625,0.63645375
90952817,0.5106398,0.4893602
121486876,0.13862967,0.8613703
121486885,0.14160204,0.85839796
121486892,0.3792581,0.6207419
121487051,0.905413,0.094587006
476449,0.23280388,0.7671961
476450,0.3639711,0.6360289
11622526,0.98578924,0.014210772
15673509,0.3857745,0.6142255
21677555,0.560896,0.43910402
101685599,0.66991836,0.33008164
136177058,0.84452057,0.1554794
193604,0.77462924,0.22537078
451581,0.48434716,0.51565284
13830104,0.10149509,0.8985049
15119214,0.14065182,0.8593482
24773090,0.22738683,0.77261317
247955,0.075038075,0.9249619
493439,0.36322743,0.6367726
9951889,0.72412634,0.2758737
10403711,0.39906502,0.600935
168120,0.71144354,0.2885565
34768,0.7062632,0.29373682
1835,0.97717345,0.02282655
1838,0.78047436,0.21952562
13927,0.92693657,0.07306342
25197,0.9795869,0.020413125
68886,0.8983778,0.101622224
73479,0.92754036,0.07245962
92186,0.8716081,0.12839194
98913,0.9739764,0.02602362
100222,0.68840164,0.31159836
100583,0.9661186,0.033881437
107764,0.8979957,0.10200431
122879,0.80949086,0.19050916
124296,0.86244583,0.1375542
125895,0.8146136,0.1853864
126283,0.9759606,0.024039363
126505,0.55801445,0.44198555
126797,0.89559394,0.10440607
126837,0.9673464,0.032653637
129535,0.74804866,0.25195134
133332,0.96735257,0.032647442
134363,0.9707929,0.02920709
147648,0.9745043,0.02549568
150201,0.85500187,0.14499812
150622,0.9477416,0.052258387
150628,0.9544097,0.04559029
150667,0.9738172,0.026182752
151790,0.95116705,0.04883294
152745,0.8954655,0.104534484
155377,0.91033006,0.08966993
157173,0.97891253,0.021087455
162011,0.9136724,0.0863276
165421,0.97348166,0.026518349
169716,0.98580164,0.014198352
169717,0.9525813,0.047418732
171229,0.94284695,0.057153054
172391,0.8530569,0.14694312
174657,0.97202516,0.027974822
179629,0.8979957,0.10200431
189213,0.9893311,0.010668861
191091,0.9420023,0.057997685
191599,0.9857593,0.014240662
211875,0.8821776,0.1178224
255047,0.977472,0.022527972
256040,0.99305737,0.006942624
310061,0.8552956,0.14470439
320414,0.7727792,0.22722074
325261,0.96729404,0.03270595
331287,0.9661186,0.033881437
336810,0.85435617,0.14564385
336816,0.9365531,0.06344688
340726,0.8230614,0.1769386
341889,0.8871996,0.11280044
352589,0.93629,0.063709974
352989,0.9323257,0.06767431
352990,0.9268799,0.07312013
355022,0.96885306,0.031146953
355458,0.98392886,0.016071144
356019,0.98548675,0.014513275
363533,0.69494104,0.30505893
375686,0.9420911,0.057908867
382445,0.9805755,0.019424517
382446,0.98560286,0.014397154
384101,0.9411527,0.058847304
385457,0.7526152,0.24738477
386500,0.90345293,0.096547045
390215,0.8783461,0.121653944
390386,0.99695265,0.003047348
400704,0.9581088,0.041891206
405420,0.7894775,0.21052247
436109,0.94085,0.05914997
439930,0.9571537,0.042846307
444892,0.98843914,0.0115608405
446164,0.9757501,0.024249896
447192,0.944731,0.055269007
450215,0.9768352,0.023164812
450447,0.9363971,0.063602924
451375,0.93629354,0.06370647
451377,0.921362,0.07863803
451568,0.9741368,0.025863186
451579,0.84333676,0.15666325
451849,0.9876768,0.012323192
451878,0.90536946,0.09463055
451879,0.62806046,0.37193957
451882,0.97058314,0.029416835
451890,0.9086473,0.091352694
451895,0.97791296,0.022087058
451896,0.9441716,0.05582838
452052,0.9502466,0.049753424
452053,0.9369825,0.06301746
452080,0.8916765,0.10832353
452342,0.98068887,0.01931112
453165,0.99075705,0.009242981
453494,0.9658433,0.034156658
453663,0.96285546,0.037144553
453782,0.95213896,0.04786102
455411,0.9194739,0.08052614
461149,0.9506964,0.049303576
462380,0.9492145,0.050785493
464137,0.99393535,0.0060646576
464363,0.90535796,0.09464205
469090,0.6979227,0.3020773
469715,0.9841889,0.015811058
469771,0.944051,0.05594896
472166,0.89058274,0.10941726
472365,0.97614884,0.023851143
474672,0.9595872,0.040412795
475573,0.97698593,0.023014056
476779,0.98860884,0.011391189
477015,0.96651506,0.033484917
477852,0.97865164,0.021348376
480264,0.7632386,0.2367614
481515,0.38319576,0.61680424
484806,0.8849653,0.1150347
484832,0.6173301,0.38266993
488968,0.9291131,0.07088691
489477,0.87660396,0.12339604
489478,0.8334963,0.16650373
490040,0.93358356,0.066416465
490511,0.96262604,0.03737395
493218,0.8980832,0.10191682
494651,0.69494104,0.30505893
495034,0.89144236,0.108557634
498972,0.98031414,0.019685868
500209,0.9820613,0.017938694
500920,0.83052945,0.16947058
502234,0.98271585,0.017284157
502236,0.9581088,0.041891206
502237,0.9405604,0.05943962
502238,0.9313917,0.068608254
502242,0.93747604,0.062523946
502243,0.78041077,0.21958923
503107,0.990733,0.00926698
503109,0.9190543,0.080945686
503112,0.985333,0.014666982
503304,0.91042715,0.08957285
510971,0.9825275,0.017472478
510973,0.97042006,0.029579934
510991,0.9021798,0.09782024
510992,0.88637775,0.11362224
510993,0.7682432,0.2317568
510998,0.9600486,0.03995137
510999,0.95622075,0.043779247
511451,0.987795,0.012204999
511462,0.9756962,0.024303792
511463,0.9094437,0.0905563
511994,0.88293076,0.11706926
512138,0.944708,0.05529199
512299,0.8691947,0.1308053
512601,0.40507346,0.59492654
512603,0.90117544,0.098824576
512668,0.90291315,0.09708686
513276,0.47957122,0.5204288
513278,0.94841576,0.051584244
514172,0.9375973,0.06240273
514803,0.93456346,0.06543655
514811,0.8573661,0.1426339
515100,0.80021477,0.1997852
515101,0.9525718,0.047428213
515102,0.75539213,0.24460788
515105,0.9925136,0.0074863927
515107,0.5635538,0.43644622
515108,0.94451696,0.055483058
516086,0.4592448,0.5407552
516466,0.858731,0.14126901
542606,0.9154483,0.08455168
575859,0.83531004,0.16468994
588153,0.9698374,0.030162599
676805,0.98125935,0.018740669
685002,0.8481137,0.1518863
688101,0.9800041,0.019995943
688436,0.8923677,0.10763231
688477,0.9812586,0.018741414
688478,0.97349167,0.026508305
1250152,0.8481137,0.1518863
1260547,0.9496359,0.05036408
1263225,0.9864256,0.013574428
1265902,0.96817696,0.031823013
1277936,0.989629,0.0103710145
1520351,0.9776366,0.0223634
3000230,0.6700561,0.32994387
3000239,0.98568016,0.014319857
3000761,0.93772614,0.06227389
3003718,0.96530765,0.03469232
3005948,0.94536257,0.054637425
3005949,0.95141816,0.048581865
3005950,0.92780596,0.07219404
3007776,0.8573601,0.14263988
3007778,0.9249188,0.07508123
3007779,0.90510786,0.09489212
3007906,0.92722976,0.07277023
3007909,0.9663429,0.03365709
3008584,0.83571845,0.16428155
3009328,0.92955977,0.07044023
3010400,0.926145,0.07385497
3010410,0.930496,0.06950402
3010808,0.92256,0.077440016
3010826,0.82048,0.17952
3010828,0.93429977,0.06570024
3011250,0.93112385,0.06887616
3011752,0.983953,0.01604699
3011925,0.61362076,0.3863792
3011927,0.27674502,0.723255
3011929,0.76816034,0.23183963
3011931,0.9420804,0.05791962
3012549,0.9168508,0.0831492
3034627,0.9800041,0.019995943
3035760,0.8744031,0.12559687
3036588,0.9730639,0.026936091
3037739,0.93767935,0.06232066
3063029,0.9850859,0.014914088
3065115,0.80637175,0.19362827
3065116,0.7065996,0.29340038
3065117,0.8471693,0.15283069
3087115,0.8981373,0.101862736
3948320,0.96555156,0.034448426
4437528,0.9681803,0.031819697
4470179,0.9902415,0.009758496
4612204,0.9307941,0.06920588
4866813,0.88293046,0.11706952
5271269,0.8384674,0.16153258
5271319,0.99623907,0.003760936
5271377,0.9660402,0.033959817
5271379,0.89555407,0.10444592
5271695,0.79073894,0.20926104
5271807,0.8211796,0.17882034
5271817,0.8915273,0.10847268
5271819,0.95625615,0.04374385
5272148,0.94506,0.054939974
5272203,0.72004914,0.27995086
5272204,0.83491975,0.16508025
5272207,0.73898304,0.26101696
5272208,0.73898304,0.26101696
5272210,0.39815253,0.60184747
5272657,0.5436625,0.4563375
5272660,0.8128241,0.18717591
5272745,0.8418077,0.15819229
5272746,0.8744024,0.12559763
5272747,0.8329066,0.16709343
5272748,0.88456005,0.11543996
5272749,0.73178065,0.26821938
5272752,0.8823841,0.11761588
5272753,0.908826,0.091174
5273969,0.89672345,0.10327657
5273979,0.58707845,0.41292152
5273980,0.9083258,0.09167422
5273981,0.874666,0.125334
5274086,0.9632073,0.03679271
5274088,0.9694896,0.030510424
5274089,0.933761,0.06623898
5274090,0.97965205,0.020347979
5274149,0.9827805,0.01721949
5274212,0.8719231,0.12807693
5276954,0.33861423,0.6613858
5276957,0.7315059,0.2684941
5276958,0.8284405,0.1715595
5276959,0.692028,0.307972
5276961,0.6639312,0.3360688
5287841,0.96435595,0.035644032
5461897,0.8438308,0.1561692
6093357,0.93556887,0.064431146
6327750,0.76465064,0.23534936
6327751,0.8804585,0.1195415
6333525,0.7218021,0.27819785
6334181,0.7066299,0.29337013
6426865,0.9925569,0.0074430723
6438371,0.85500187,0.14499812
6450918,0.7970365,0.20296346
6450919,0.7228508,0.27714923
6450927,0.85306484,0.14693515
6452137,0.9551502,0.044849794
6454582,0.9350654,0.06493459
6473718,0.9323912,0.067608796
6475332,0.875659,0.12434099
6476965,0.9198918,0.08010821
6478372,0.85740906,0.14259095
6479135,0.9451181,0.05488186
6479136,0.9588083,0.041191705
6479138,0.88293076,0.11706926
6479190,0.8569238,0.14307617
6479249,0.91599905,0.08400092
6479335,0.87015104,0.12984896
6479898,0.89058274,0.10941726
6479899,0.87771887,0.12228112
6479900,0.84447455,0.15552542
6481574,0.9578527,0.04214725
6481583,0.8983778,0.101622224
6481830,0.98580164,0.014198352
6481831,0.947376,0.052623957
6481835,0.7344178,0.2655822
6481836,0.80048656,0.19951347
6481837,0.8355728,0.16442724
6481847,0.7504371,0.2495629
6481848,0.7504371,0.2495629
6509778,0.27674502,0.723255
6509780,0.76816034,0.23183963
6541415,0.9739764,0.02602362
6560425,0.9812079,0.018792087
6566029,0.9653948,0.034605216
6602210,0.9251954,0.07480462
6603781,0.9777057,0.022294275
6618663,0.9653948,0.034605216
6618794,0.9844648,0.015535172
6915703,0.9249188,0.07508123
6976932,0.9836659,0.016334105
7035901,0.9750998,0.02490022
7059437,0.98291117,0.01708885
7072774,0.919462,0.08053795
7074855,0.9445412,0.05545881
7075232,0.81724745,0.18275256
7195995,0.9864256,0.013574428
7195996,0.8237493,0.17625071
7269430,0.95091873,0.04908128
7269451,0.92585886,0.07414114
7271995,0.9623898,0.037610188
7272023,0.970533,0.02946697
7282371,0.9739764,0.02602362
7282378,0.97552025,0.02447974
7282382,0.9103111,0.08968893
7282398,0.988892,0.011107988
9543506,0.9778805,0.022119518
9881381,0.98552275,0.014477268
9900146,0.9694589,0.030541103
9992648,0.92585886,0.07414114
10249185,0.7249818,0.2750182
10377839,0.93512505,0.064874925
10425238,0.9345961,0.06540386
10611197,0.93133,0.06866995
10633834,0.9847216,0.015278387
10680712,0.9673253,0.03267464
10707449,0.9843118,0.015688194
10800485,0.9883365,0.011663499
10868509,0.9826049,0.017395059
10878902,0.9676657,0.032334313
10889684,0.9797313,0.020268673
10999219,0.98428947,0.015710544
10999776,0.9834491,0.016550912
11043760,0.96295226,0.037047774
11065206,0.96174544,0.038254533
11183813,0.98341364,0.016586363
11241647,0.9797068,0.020293191
11346304,0.92079747,0.07920256
11461625,0.9330605,0.06693946
11747043,0.9823257,0.0176743
11776423,0.9690405,0.03095946
11817992,0.96450764,0.03549234
12150479,0.8980657,0.101934314
12358851,0.9777057,0.022294275
12800111,0.98211724,0.017882759
12800115,0.98239124,0.017608752
12803803,0.8923677,0.10763231
12898167,0.92549765,0.07450235
13020162,0.9653948,0.034605216
13188936,0.93610185,0.06389813
13188940,0.930285,0.069715016
13248213,0.98931605,0.010683976
13323933,0.9720825,0.027917514
13564810,0.9663183,0.03368168
13566110,0.90443015,0.095569864
13566112,0.96268463,0.037315384
13566115,0.769884,0.23011604
13630030,0.9585894,0.04141064
13832344,0.95360047,0.046399523
13833654,0.8780166,0.12198339
13833666,0.9875207,0.012479312
13845302,0.8988601,0.10113992
13871175,0.90972644,0.090273574
13871395,0.937188,0.06281194
13887514,0.95653075,0.043469228
13922191,0.9578634,0.042136606
13922196,0.93556887,0.064431146
13941599,0.89931333,0.10068669
13941609,0.9846833,0.015316721
13989304,0.8997542,0.10024578
13989306,0.86360466,0.13639534
13989307,0.9094353,0.0905647
14039728,0.9782037,0.021796305
14135555,0.8470997,0.15290028
14215165,0.99168605,0.008313977
14237479,0.9700162,0.029983794
14308792,0.81374264,0.18625735
14331714,0.96765345,0.032346528
14428908,0.9637563,0.036243666
14502994,0.9379195,0.062080476
14503009,0.89134943,0.10865056
14541165,0.90659547,0.0934045
14558097,0.90206176,0.09793823
14562096,0.95728505,0.042714983
14632481,0.8372549,0.16274513
14632485,0.79301465,0.20698534
14776475,0.96970356,0.030296424
14826116,0.9861417,0.013858336
14826131,0.95020634,0.049793683
14826135,0.9828197,0.017180324
14826943,0.8811279,0.11887212
14842983,0.97189593,0.028104067
14862110,0.935479,0.06452103
14862343,0.7795217,0.22047831
14885959,0.7632386,0.2367614
15087556,0.8146136,0.1853864
15087558,0.96199167,0.038008347
15217941,0.93645597,0.06354405
15342951,0.8804585,0.1195415
15607330,0.9836659,0.016334105
15609009,0.8505142,0.14948584
15612873,0.82600063,0.17399935
15764404,0.96598655,0.03401346
15870446,0.957207,0.042792957
15928727,0.942644,0.057355996
15934097,0.93969184,0.06030817
15954525,0.592459,0.40754098
16058003,0.9425422,0.057457786
16212027,0.98504186,0.014958168
16226669,0.9750998,0.02490022
16397765,0.8833628,0.11663715
16398721,0.96770746,0.032292526
16749579,0.8716081,0.12839194
16760387,0.9777057,0.022294275
17756742,0.9300443,0.06995574
18469116,0.9151698,0.08483023
18528811,0.9812079,0.018792087
18533908,0.985182,0.014818005
18637700,0.8737984,0.12620166
20575885,0.91367674,0.08632323
21115121,0.9628274,0.0371726
21117609,0.88982284,0.11017714
21117616,0.95959115,0.04040887
21125843,0.7926508,0.20734918
21140275,0.6764679,0.32353213
21140575,0.96250606,0.037493963
21140723,0.9391604,0.06083958
21141083,0.96261984,0.03738017
21145448,0.9124959,0.08750407
21145513,0.87851804,0.12148197
21151082,0.7938522,0.20614778
21668257,0.9714497,0.0285503
21732374,0.97924405,0.020755943
21732821,0.88637775,0.11362224
21769199,0.8738804,0.12611963
21769885,0.9144375,0.08556254
21788887,0.84414846,0.15585154
21791968,0.924415,0.07558501
21818055,0.7535267,0.24647334
21821293,0.59668875,0.40331125
