baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid
63474176,Active,1852,14738410,3648794,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-benzyl-5-oxo-1-sulfanylidene-4H-[1,3]thiazolo[3,4-a]quinazoline-3-carboxamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474179,Active,1852,14742295,9551775,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,CID 9551775,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474182,Active,1852,16953269,11834445,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,2-[2-(3-Methoxy-phenylamino)-quinazolin-4-ylamino]-ethanol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474184,Active,1852,17401924,11957207,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,CID 11957207,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474186,Active,1852,17411384,9581590,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,2-(4-Methoxyphenoxy)benzenecarbaldehyde oxime,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474187,Active,1852,17411836,1608349,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,3-[5-(3-chlorophenyl)-2-furyl]-2-(phenylsulfonyl)-N-(3-pyridinylmethyl)acrylamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474190,Active,1852,17431699,834844,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,5-Methyl-1-(2-thioxo-benzooxazol-3-yl)-hex-1-en-3-one,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474191,Active,1852,17504263,3741479,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,{[(3-Bromobenzyl)sulfanyl][(4-fluorophenyl)amino]methylidene}propanedinitrile,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474193,Active,1852,17508616,1124686,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,2-Chloro-N-(5-chloro-3-methyl-1-phenyl-1H-pyrazol-4-ylmethyl)-N-(4-chloro-phenyl)-acetamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474195,Active,1852,17510015,5322711,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"(2E,6E)-2,6-bis(pyridin-3-ylmethylene)cyclohexanone",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474196,Active,1852,17515143,5809532,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,(E)-3-(5-nitrothiophen-2-yl)-N-(m-tolyl)acrylamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474197,Active,1852,17515720,5097704,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-[3-[[4-(2-hydroxyethyl)piperazin-1-yl]-pyridin-2-ylmethyl]-4,5-dimethylthiophen-2-yl]benzamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474198,Active,1852,22400542,3485268,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"1-Amino-3-(4-bromophenyl)-3,5-dihydropyrido[1,2-a]benzimidazole-2,4-dicarbonitrile",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474200,Active,1852,22401283,15944754,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,3-[(4-chlorophenyl)sulfonyl]-6-hexyl-7-hydroxy-2H-chromen-2-one,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474201,Active,1852,22402489,2343881,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,1-(2-Chlorophenyl)-3-[(7-chloroquinolin-4-yl)amino]thiourea,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474204,Active,1852,22406815,135466039,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,[(Z)-3-(1H-benzimidazol-2-yl)-3-cyano-2-hydroxyprop-2-enyl] 2-(4-chlorophenoxy)acetate,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474205,Active,1852,22410743,9610559,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,N-(4-methoxyphenyl)-3-nitro-4-[(2E)-2-(1-pyridin-4-ylethylidene)hydrazinyl]benzenesulfonamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474212,Active,1852,24792403,1506472,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,N-[4-(pyridin-4-ylmethyl)phenyl]-4-(pyrrolidin-1-ylsulfonyl)benzamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474213,Active,1852,24793616,5736624,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,3-[4-[(Z)-3-(4-bromophenyl)-3-oxoprop-1-enyl]-3-(4-methylphenyl)pyrazol-1-yl]propanoic acid,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474218,Active,1852,24809810,752424,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"(E)-1,5-dimethyl-4-((4-oxonaphthalen-1(4H)-ylidene)amino)-2-phenyl-1H-pyrazol-3(2H)-one",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474220,Active,1852,24814958,23693538,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"2-(1,3-benzothiazol-2-yl)-4-methyl-5-(2-methylbutyl)-3-oxo-3,5-dihydro-2H-pyrazolo[4,3-c]pyridin-6-olate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474223,Active,1852,24817466,1487013,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"5-[(4-chlorophenyl)sulfonyl]-N-methyl-1,2,3-thiadiazole-4-carboxamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474224,Active,1852,24817646,1488983,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"3-Methoxypyrido[1,2-a]indole-10-carbonitrile",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474225,Active,1852,24820506,1480187,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,N-benzyl-2-chloro-N-phenylacetamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474227,Active,1852,24823139,16008920,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"1-(2-chlorobenzoyl)-7-methoxy-1H-pyrazolo[3,4-b]quinolin-3-amine",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474229,Active,1852,24826688,6364517,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"3,3'-Diethyl-9-methylthiacarbocyanine iodide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474230,Active,1852,24829246,16196135,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,CID 16196135,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474231,Active,1852,24830366,5848742,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-[(E)-[(E)-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-ylidene]amino]pyridine-4-carboxamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474232,Active,1852,24839183,2092860,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-[4-(2,5-difluorophenyl)-1,3-thiazol-2-yl]pyridine-2-carboxamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474235,Active,1852,24841464,9799192,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"NCGC00380336-01_C18H17ClO6_(1aS,2Z,4E,14R,15aS)-8-Chloro-9,11-dihydroxy-14-methyl-1a,14,15,15a-tetrahydro-6H-oxireno[e][2]benzoxacyclotetradecine-6,12(7H)-dione",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474236,Active,1852,24841471,164754,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,Enniatin B,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474239,Active,1852,26660282,9653239,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,2-hydroxy-N'-[(E)-quinolin-8-ylmethylidene]benzohydrazide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474240,Active,1852,26666723,6886551,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"3,4-dimethoxy-N-(2-{[(2E)-2-(pyridin-2-ylmethylidene)hydrazinyl]carbonyl}phenyl)benzamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474241,Active,1852,26667225,746614,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,2-[(E)-2-(dimethylamino)ethenyl]-3-nitro-1-phenylindol-6-ol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474245,Active,1852,26725224,82011,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,4-Oxo-4-pyren-1-yl-butyric acid,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474246,Active,1852,26725274,330973,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,Bishelenalinyl malonate,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474247,Active,1852,26729268,2816456,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"4-oxo-5-phenyl-1,2-dihydro-4H-pyrrolo[3,2,1-ij]quinolin-6-yl 4-chlorobenzoate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474248,Active,1852,47199902,2974648,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-[2-(3,4-dimethoxyphenyl)ethyl]-6-methylthieno[2,3-d]pyrimidin-4-amine hydrochloride",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474249,Active,1852,47204950,5300282,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"7-Ethyl-8-(2-fluoro-phenoxy)-1,3-dimethyl-3,7-dihydro-purine-2,6-dione",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474250,Active,1852,49641803,24746832,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"4-(4-Benzo[1,3]dioxol-5-ylmethyl-piperazin-1-yl)-6-nitro-quinazoline",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474254,Active,1852,49649400,24747990,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,CID 24747990,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474256,Active,1852,49665374,135403145,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,4-Nitro-2-[(2-nitro-phenyl)-hydrazonomethyl]-phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474257,Active,1852,49665801,371687,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,3-Nitro-2-(phenylsulfonyl)pyridine,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474259,Active,1852,49669063,5731155,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"6-[(E)-2-(2,4-dichlorophenyl)vinyl]-1,3-dimethyl-5-nitropyrimidine-2,4(1H,3H)-dione",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474260,Active,1852,49673455,5328015,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,N-[(4-methoxyphenyl)methyl]quinazolin-4-amine,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474261,Active,1852,49673848,16338356,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"(3E,5E)-1-benzyl-3,5-bis(3-hydroxy-4-methoxy-benzylidene)-4-piperidone",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474262,Active,1852,49674159,1266032,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,S-quinolin-8-yl 2-bromobenzenecarbothioate,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474264,Active,1852,49674461,4845776,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"4-{2-[4,4-Bis(4-methoxyphenyl)-2,5-dioxoimidazolidin-1-yl]acetamido}benzamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474265,Active,1852,49675170,2115841,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-(1H-benzimidazol-2-yl)-3,5-difluorobenzamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474269,Active,1852,49680886,3467954,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,4-(Azepan-1-yl)-5-nitropyrimidin-2-amine,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474270,Active,1852,49716130,22829045,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,(NE)-N-[3-(4-hydroxyanilino)-4-keto-1-naphthylidene]-4-methoxy-benzenesulfonamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474272,Active,1852,49717086,20919837,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"2-[3,4-dimethyl-2-(4-methylphenyl)-7-oxo-2,7-dihydro-6H-pyrazolo[3,4-d]pyridazin-6-yl]-N-(1-methyl-3-phenylpropyl)acetamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474273,Active,1852,49721823,16446684,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,2-(benzylsulfonyl)-5-chloro-N-(4-fluorophenyl)pyrimidine-4-carboxamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474274,Active,1852,850126,652633,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,6-Methoxy-1-phenyl-1H-benzimidazole,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474275,Active,1852,855609,3728,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,Iodoquinol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474276,Active,1852,859053,660358,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"Ethyl 4-cyano-5-[[2-[(3-cyano-5,6,7,8,9,10-hexahydrocycloocta[b]pyridin-2-yl)sulfanyl]acetyl]amino]-3-methylthiophene-2-carboxylate",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474277,Active,1852,860505,661791,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,N-[4-(4-benzoylpiperazin-1-yl)-3-chlorophenyl]-5-bromofuran-2-carboxamide,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474281,Active,1852,3711387,2552706,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"2-[(4-Benzyl-5-thiophen-2-yl-1,2,4-triazol-3-yl)sulfanylmethyl]pyrimido[2,1-b][1,3]benzothiazol-4-one",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
63474284,Active,1852,4244080,3238730,7124,NULL,Other,20101230,0,0,NP_000585,NULL,NULL,NULL,Burnham Center for Chemical Genomics,HTS assay for identification of inhibitors of TNF-a-specific NF-kB induction,"N-cyclohexyl-5-oxo-1-thioxo-4,5-dihydro[1,3]thiazolo[3,4-a]quinazoline-3-carboxamide",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
